,tweet,Date
1816,"VLC media player preview brings 360-degree video playback to the Mac, iOS support expected next year http://dlvr.it/MlFk2k #9to5Mac $AAPL",2016-11-25
1817,"@marketcall
 what is your outlook on AAPL? Thanks Art",2016-11-25
1818,"$AAPL #Android $GOOgl

#logical",2016-11-26
1819,Apple Inc. $AAPL Stake Decreased by Franklin Street Advisors Inc. NC http://zpr.io/PRALs,2016-11-26
1820,Apple Inc. $AAPL Shares Bought by Telemus Capital LLC http://zpr.io/PRAkB,2016-11-26
1821,Apple Inc. $AAPL Stake Lowered by Private Asset Management Inc. http://zpr.io/PRAk4,2016-11-26
1822,Apple Inc. $AAPL Shares Bought by Telemus Capital LLC http://zpr.io/PRAki,2016-11-26
1823,"$AAPL $AMAT $AMGN $AMTD $AMZN $ATVI Trade long and short positions from the #NASDAQ, up to 1500% since 2010. http://stocktradehome.com/Results.html",2016-11-26
1824,#Apple 6 cheaper alternatives to the MacBook Pro that make great gifts. Read more: http://owler.us/abS5Wv $AAPL,2016-11-26
1825,#Apple 6 cheaper alternatives to the MacBook Pro that make great gifts. Read more: http://owler.us/abS5W1 $AAPL,2016-11-26
1826,#Apple How to set up and use Touch ID on your Mac. Read more: http://owler.us/abS5Wx $AAPL,2016-11-26
1827,#StockQuote $NFLX $TWTR $AAPL,2016-11-26
1828,Then AAPL would profit less because 15 inch line has higher margin I suppose.,2016-11-27
1829,Apple's one-day shopping event is today and it's offering free gift cards up to $150 (AAPL) http://tinyurl.com/hzec57u,2016-11-27
1830,"Most popular #BlackFriday products according to Adobe: $STUDY

Legos 
Electric scooter
Drone
Barbie dolls
Samsung 4K TV
$AAPL iPad & MacBook",2016-11-27
1831,Thanksgiving weekend shoppers spent less due to discounts $AAPL http://wlst.com https://sg.finance.yahoo.com/news/thanksgiving-weekend-shoppers-spent-less-230707502.html…,2016-11-27
1832,$AAPL futures will be green before open.. should have nice gap n go,2016-11-27
1833,"Apple: The Trump Effect...
https://seekingalpha.com/article/4026462?source=ansh… $AAPL, $GOOG, $MSFT, $GOOGL",2016-11-27
1834,"Turning 1k into 100k - Details here -
http://tradewithjoe.com/100k-challenge-is-on-are-you-in/…
I trade $SPY $QQQ $IWM $UVXY $VXX $GDX $BBRY $USO $FB $AAPL $NFLX $TSLA $GLD +",2016-11-27
1835,"Black Friday deals pulled in more shoppers, who spent a record amount online $AMZN $GOOGL $QQQ $AAPL $XLF http://ln.is/www.cnbc.com/2016/11/rbmh5…",2016-11-27
1836,'I Have Trouble Writing #Apple Off': Mores Squawk From Jim Cramer. Read more: http://owler.us/abTc5s $AAPL,2016-11-27
1837,@Learnstocks101 hey Rob.  What do you think about AAPL?,2016-11-27
1838,#Apple iPhone 7 tops holiday wishlists according to new survey. Read more: http://owler.us/abTw9K $AAPL,2016-11-28
1839,#Apple iPhone 7 tops holiday wishlists according to new survey. Read more: http://owler.us/abTw0k $AAPL,2016-11-28
1840,AT&T details DirecTV Now http://seekingalpha.com/news/3227177-t-details-directv-now?source=tweet… $AAPL $AMZN $LNVGY $T,2016-11-28
1841,#Apple iOS 10.2 and macOS 10.12.2 Sierra beta 4 now available to Public Beta testers. Read more: http://owler.us/abTwHm $AAPL,2016-11-28
1842,#Apple iOS 10.2 and macOS 10.12.2 Sierra beta 4 now available to Public Beta testers. Read more: http://owler.us/abTwGB $AAPL,2016-11-28
1843,"How to disable calendar invite spam on your iPhone, iPad, and Mac http://dlvr.it/MmGmsH #Macworld $AAPL",2016-11-28
1844,Hayek Kallen Investment Management Boosts Position in Apple Inc. $AAPL http://zpr.io/PRwVs,2016-11-28
1845,Scoop: #Apple is working on a diagnostic app for Parkinson's disease. Read more: http://owler.us/abTww6 $AAPL,2016-11-28
1846,Scoop: #Apple is working on a diagnostic app for Parkinson's disease. Read more: http://owler.us/abTwxC $AAPL,2016-11-28
1847,#Apple Another reason the MacBook 'Pro' doesn't live up to its name. Read more: http://owler.us/abTwxQ $AAPL,2016-11-28
1848,Moovweb prepares for in-browser Apple Pay (AAPL) - #startup http://startupnewsroom.com/moovweb-prepares-for-in-browser-apple-pay-aapl/…,2016-11-29
1849,Get your Driver's License and\u2026 $AAPL http://tradingview.com/chart/AAPL/5WFuUJEA-Get-your-Driver-s-License-and-residence-permit-now/…,2016-11-29
1850,#Apple hires Wired magazine creative director to design team. Read more: http://owler.us/abTQcM $AAPL,2016-11-29
1851,#Apple hires Wired magazine creative director to design team. Read more: http://owler.us/abTQcP $AAPL,2016-11-29
1852,Amazon Redesigns Its Connected Speaker $AMZN $AAPL $GOOGL $GOOG @amazonecho http://bit.ly/2gTkKdz,2016-11-29
1853,$AAPL Daily. Correction coming before continued move up. Perhaps a little more upside first,2016-11-29
1854,"$AAPL #patent 9,508,158: Palette generation using user-selected images http://trea.com/doc/9508158 #tech #IP",2016-11-29
1855,Apple Stays Steady Below Key Resistance Unmoved By News Flow $AAPL http://wlst.com http://finance.yahoo.com/news/apple-stays-steady-below-key-203853408.html…,2016-11-29
1856,$AAPL Reco: Our internal ALGO model indicates there is a 70% chance that AAPL will rise to $114.57 (+2.99%) near term #ourfreestockpicks,2016-11-29
1857,"#Apple 's iPhone 8 will shatter previous sales records, top analyst reportedly says https://yahoo.com/finance/news/apples-iphone-8-shatter-previous-160136256.html?.tsrc=fauxdal… $AAPL",2016-11-29
1858,$NSYS will be SUPERNOVA tomorrow. Has 1M Float .It's going to fly so GET IN for easy money.PT$5+ $SPY $UWTI $BLUE $DRYS $HTBX $FB $AAPL f,2016-11-30
1859,$NSYS is going SUPERNOVA tomorrow. Has 1M Float.It's going to fly so GET IN for easy money.PT$5+ $SPY $UWTI $BLUE $DRYS $HTBX $FB $AAPL f,2016-11-30
1860,"The World's Top 10 Technology Companies (AAPL, GOOGL) http://investopedia.com/articles/markets/030816/worlds-top-10-technology-companies-aapl-googl.asp?utm_source=twitter&utm_medium=social&utm_campaign=shareurlbuttons… 
@investopedia
 દ્વારાYangon Nancy FFTS way as it teminology it",2016-11-30
1861,"Facebook is reportedly looking to muscle in on Apple's turf in Ireland (FB, AAPL): Facebook is consideri.. #tech http://dld.bz/fhWwf",2016-11-30
1862,"The Big Five Chart Service updated for Wednesday http://theartofchart.net          #AMZN, #AAPL, #TSLA, #FB, #NFLX",2016-11-30
1863,"@shrinershosp
 what is the % of our donation actually goes to non-Administration cost? $aapl #nfl #mlb $googl #pga #wwe #donations #nhl",2016-11-30
1864,Workflows of a Casual #Apple Pencil User. Read more: http://owler.us/abT3Pd $AAPL,2016-11-30
1865,Tim Cook tells iPhone 7 customer to expect AirPods in the 'next few weeks' http://dlvr.it/Mn5Twb #AppleInsider $AAPL,2016-11-30
1866,Wearables Go! free invitation. #wearables #stocks for #investors. $MSFT $AAPL $FB $GOOG $BEAT,2016-11-30
1867,"#Apple expands Product (RED) lineup, adds new ways to contribute to World AIDS Day cause. Read more: http://owler.us/abT3L9 $AAPL",2016-11-30
1868,"iPad Mini 5,iPad Pro 2, iPad Air 3, iPhone 8, #Apple Watch 3  and iMac 2017: Things to expe... Read more: http://owler.us/abUkd9 $AAPL",2016-12-01
1869,"iPad Mini 5,iPad Pro 2, iPad Air 3, iPhone 8, #Apple Watch 3  and iMac 2017: Things to expe... Read more: http://owler.us/abUkdL $AAPL",2016-12-01
1870,#Apple Check If You're Eligible for a Free iPhone 6s Battery Replacement. Read more: http://owler.us/abUkel $AAPL,2016-12-01
1871,#Apple How to find out if your iPhone 6s battery is eligible for replacement. Read more: http://owler.us/abUkdQ $AAPL,2016-12-01
1872,"Replying to 
@thetailchaser",2016-12-01
1873,$AAPL wants that $105 again,2016-12-01
1874,#Apple is Making it Easier to See if Your iPhone 6s is Eligible for a New Battery. Read more: http://owler.us/abUkdS $AAPL,2016-12-01
1875,#Apple iPhone 5 iOS 10.1.1 Update: 9 Things to Know in December. Read more: http://owler.us/abUkep $AAPL,2016-12-01
1876,#Apple Check If You're Eligible for a Free iPhone 6s Battery Replacement. Read more: http://owler.us/abUkdT $AAPL,2016-12-01
1877,#Apple iPhone 7 iOS 10.1.1 Update: 9 Things to Know in December. Read more: http://owler.us/abUkem $AAPL,2016-12-01
1878,#Apple Seeds Fifth Beta of iOS 10.2 to Developers and Public Beta Testers. Read more: http://owler.us/abUwYg $AAPL,2016-12-02
1879,"#Apple lacks courage, faces decade-long malaise: Oppenheimer. Read more: http://owler.us/abUxkV $AAPL",2016-12-02
1880,#Apple Releases iOS 10.2 Beta 5 to Developers [Download]. Read more: http://owler.us/abUwYi $AAPL,2016-12-02
1881,$googl $aapl $intc $amzn $baba $nflx $amd $msft $tsla $vz Traders debate whether tech stocks will continue to fall,2016-12-02
1882,#Apple admits what caused your iPhone battery issue. Read more: http://owler.us/abUxkW $AAPL,2016-12-02
1883,"#Apple lacks courage, faces decade-long malaise: Oppenheimer. Read more: http://owler.us/abUxk5 $AAPL",2016-12-02
1884,#Apple admits what caused your iPhone battery issue. Read more: http://owler.us/abUxlu $AAPL,2016-12-02
1885,#Apple iPhone 7 Plus 7 and the third month in a row tops the list AnTuTu. Read more: http://owler.us/abUxcM $AAPL,2016-12-02
1886,Why #Apple Should Buy Pandora but Won't: More Squawk From Jim Cramer. Read more: http://owler.us/abUxdn $AAPL,2016-12-02
1887,#Apple iOS 10.2 Beta 5 Released. Read more: http://owler.us/abUwX5 $AAPL,2016-12-02
1888,Is #Apple Inc. Going to Dump Intel Corporation in the iPhone?. Read more: http://owler.us/abUJwe $AAPL,2016-12-03
1889,Is #Apple Inc. Going to Dump Intel Corporation in the iPhone?. Read more: http://owler.us/abUJvT $AAPL,2016-12-03
1890,#Apple's car letter: What's it driving at?     - Roadshow. Read more: http://owler.us/abUJvR $AAPL,2016-12-03
1891,Workflows of a Casual #Apple Pencil User. Read more: http://owler.us/abUJwc $AAPL,2016-12-03
1892,#Apple's car letter: What's it driving at?     - Roadshow. Read more: http://owler.us/abUJwf $AAPL,2016-12-03
1893,#Apple Gives Feedback on Autonomous Vehicle Regulation. Read more: http://owler.us/abUJvx $AAPL,2016-12-03
1894,#Apple Gives Feedback on Autonomous Vehicle Regulation. Read more: http://owler.us/abUJvK $AAPL,2016-12-03
1895,Is #Apple Inc. Going to Dump Intel Corporation in the iPhone?. Read more: http://owler.us/abUJu8 $AAPL,2016-12-03
1896,Is #Apple Inc. Going to Dump Intel Corporation in the iPhone?. Read more: http://owler.us/abUJvf $AAPL,2016-12-03
1897,"Buyout Rumors Piss Me Off. 
@JohnChen
 openly states he Would Not Sell Without A Huge Return For His Shareholders. $AAPL $GOOG $CSCO $BBRY",2016-12-03
1898,Apple is spending far more than Samsung on digital ads (AAPL),2016-12-04
1899,8 reasons why Google's Pixel is better than the iPhone | $GOOG $AAPL http://ow.ly/afVk306NMIS,2016-12-04
1900,$CBMX is Monday's SUPERNOVA. Low Float Ready for a MASSIVE Bounce. PT$4+GET IN FOR EASY MONEY! $AMD $TVIX $DIS $NVDA $DRYS $HTBX $FB $AAPL [,2016-12-04
1901,$AAPL $FB $GOOGL $NKE $MSFT $AMZN trade 4x-23x book value with that multiple $SNE #SONY should trade btw $80 to $450,2016-12-04
1902,Apple is spending far more than Samsung on digital ads (AAPL) #DigitalMarketing http://sfgate.com/technology/businessinsider/article/Apple-is-spending-far-more-than-Samsung-on-10690481.php…,2016-12-04
1903,"Replying to 
@cit_collins",2016-12-04
1904,"Replying to 
@Lebeaucarnews",2016-12-04
1905,$SPY How to protect yourself from a stock market crash for free - Yes it is possible https://youtube.com/watch?v=GMmA_2Mn72o&fmt=22… $IWM $AAPL #stocks #stockmarket,2016-12-04
1906,Find #stocks to #trade with http://BiloSelhi.com  $AAPL $MCUR +181%  $NVCN $MOXC $BPMX $VTNR $RCAR $HTBX,2016-12-04
1907,"Messaging apps are now bigger than social networks (FB, AAPL) http://bit.ly/2gnrMUo  #technology",2016-12-04
1908,#Apple's Critique Of Driverless Car Policy Doesn't Clarify Its Own Plans. Read more: http://owler.us/abU7cL $AAPL,2016-12-05
1909,#Apple's Critique Of Driverless Car Policy Doesn't Clarify Its Own Plans. Read more: http://owler.us/abU7cF $AAPL,2016-12-05
1910,"Amazon Hustles, Apple Slips As Nasdaq Leads On Up Day: http://ow.ly/U7a2306QmH9 $AMZN $AAPL $FIT",2016-12-05
1911,"T3 Live Daily Recap: Massaging Buys And Sells

http://scalpthatstock.com/daily-recap-massaging-buys-and-sells/…

$SPX $IWM $XLE $QQQ $AMZN $FB $AAPL $NFLX $TSLA $GLD",2016-12-05
1912,"$bbry $aapl BlackBerry Protect – Just Another Joy You Probably Forgot: 
http://utbblogs.com/blackberry-protect-just-another-joy-probably-forgot/…
 - sent using the UTB app",2016-12-05
1913,$AAPL - Correction to Trump Warns of Penalties to U.S. Firms Story on Dec. 1,2016-12-05
1914,Apple: What If Interest Rates Go Up? #APPLE #AAPL #AlbertaContributor #QuickPicks&amp;Lists http://seekingalpha.com/article/4028375-apple-interest-rates-go…,2016-12-05
1915,"$AAPL $109.11 (-0.72%) is a top mover.  Try our #sentiment analysis tool free: http://siftstock.com 
#trading",2016-12-05
1916,#Apple Makes Statement About #iPhone #Battery Shutdown Flaw $aapl #iphonenews #applenews - http://bit.ly/2gZ7amf,2016-12-05
1917,#Apple Makes Statement About #iPhone #Battery Shutdown Flaw $aapl #iphonenews #applenews - http://bit.ly/2gZ7amf,2016-12-05
1918,#Apple Fix Your New MacBook Pro Issues With This Accessory: Meet HyperDrive's USB-C Hub Tha... Read more: http://owler.us/abVpeS $AAPL,2016-12-06
1919,#Apple Fix Your New MacBook Pro Issues With This Accessory: Meet HyperDrive's USB-C Hub Tha... Read more: http://owler.us/abVpey $AAPL,2016-12-06
1920,This accessory fixes everything that's wrong with #Apple's new MacBook Pro     - CNET. Read more: http://owler.us/abVpeA $AAPL,2016-12-06
1921,"@OptionWhale - Hi, so was AAPL your call of the day you were teasing us with last week?",2016-12-06
1922,Wearables Go! Industry Notes. Follow us for free on #SeekingAlpha. $VUZI $AAPL #wearables #stocks http://bit.ly/2h3nN0e,2016-12-06
1923,Short $AAPL Matt!,2016-12-06
1924,Supreme Court rules for Samsung in smartphone fight with #Apple. Read more: http://owler.us/abVnx1 $AAPL,2016-12-06
1925,"$AAPL #patent 9,515,439: Connector insert assembly http://trea.com/doc/9515439 #tech #IP",2016-12-06
1926,Tim Cook's defense of #Apple Watch falls flat. Read more: http://owler.us/abVona $AAPL,2016-12-06
1927,Tim Cook's defense of #Apple Watch falls flat. Read more: http://owler.us/abVonb $AAPL,2016-12-06
1928,#Apple reveals 6s battery shutdown issue 'more widespread than thought' . Read more: http://owler.us/abVFQa $AAPL,2016-12-07
1929,#Apple iPhone random shutdown problem may be more widespread than thought. Read more: http://owler.us/abVFPL $AAPL,2016-12-07
1930,Is YOUR iPhone affected? #Apple reveals 6s battery shutdown issue 'more widespread than tho... Read more: http://owler.us/abVFP6 $AAPL,2016-12-07
1931,#Apple reveals 6s battery shutdown issue 'more widespread than thought' . Read more: http://owler.us/abVFPK $AAPL,2016-12-07
1932,iOS 10 Jailbreak Release Date News: Is Pangu ready to launch #Apple OS crack with final iOS... Read more: http://owler.us/abVFP7 $AAPL,2016-12-07
1933,#Apple to Release Software Update Next Week That Will Help Diagnose Unexpected iPhone 6s Sh... Read more: http://owler.us/abVFJB $AAPL,2016-12-07
1934,#Apple will release an iOS update to help resolve the growing number of iPhone 6s battery s... Read more: http://owler.us/abVFJt $AAPL,2016-12-07
1935,"Are Apple, FANG Stocks Ready To Join The Trump Rally? $AAPL $FB $AMZN $NFLX $GOOGL $GOOG http://bit.ly/2h7uOxa http://bit.ly/NFLXOV",2016-12-07
1936,Apple -- a prime example of the tax haven problem Mr. Trump has highlighted  https://bloomberg.com/graphics/2016-apple-profits/… $AAPL @msandreawong,2016-12-07
1937,Apple pushes further in mapping and location technology (AAPL) https://internationalnewslive1.wordpress.com/2016/12/07/apple-pushes-further-in-mapping-and-location-technology-aapl/…,2016-12-07
1938,AT&T Customers to Receive More Than $88M in Refunds Following Mobile Cramming Settlement http://ift.tt/2ggaUhk #AAPL,2016-12-08
1939,Report: #Apple close to striking major partnership with NHL. Read more: http://owler.us/abVXBw $AAPL,2016-12-08
1940,Report: #Apple close to striking major partnership with NHL. Read more: http://owler.us/abVXCi $AAPL,2016-12-08
1941,Apple chief Tim Cook picked to give MIT commencement speech $AAPL http://wlst.com https://sg.finance.yahoo.com/news/apple-chief-tim-cook-picked-235608096.html…,2016-12-08
1942,{NEW VIDEO} Trade Ideas: $AAPL $AMZN $FB $TWTR $GOOGL $CMG $NFLX $PCLN $BABA $BIDU - link >> http://bit.ly/2gH8DwB,2016-12-08
1943,"@BlackBerry
 Leading the way in Enterprise Mobility Management 
$AAPL $GOOGLE  $MSFT $BBRY",2016-12-08
1944,$AAPL #patent 20160357282: Api for specifying display of complication on an... http://trea.com/doc/20160357282 #tech #IP,2016-12-08
1945,"appleinsider: After deriding $AAPL as too slow China's LeEcoGlobal hits cash crunch, halts stock trading …",2016-12-08
1946,"Indexes Power Higher; Amazon Gets Bullish Call, Apple Near Key Support $AAPL #wlst http://finance.yahoo.com/video/indexes-power-higher-amazon-gets-232814183.html…",2016-12-08
1947,"After deriding $AAPL as too slow China's LeEcoGlobal hits cash crunch, halts stock trading http://appleinsider.com/articles/16/12/08/after-deriding-apple-as-too-slow-chinas-leeco-hits-cash-crunch-halts-stock-trading…",2016-12-08
1948,#Apple AirPods release date to miss Christmas - but why?. Read more: http://owler.us/abWgnW $AAPL,2016-12-09
1949,Check out new Christmas ads for #Apple Watch Series 2. Read more: http://owler.us/abWgqZ $AAPL,2016-12-09
1950,#Apple AirPods release date to miss Christmas - but why?. Read more: http://owler.us/abWgot $AAPL,2016-12-09
1951,Check out new Christmas ads for #Apple Watch Series 2. Read more: http://owler.us/abWgrq $AAPL,2016-12-09
1952,$AAPL everybody bull and nobody know why,2016-12-09
1953,#Apple Shares Two New Ads in the UK Promoting Apple Watch Series 2 as a Holiday Gift. Read more: http://owler.us/abWgqW $AAPL,2016-12-09
1954,#Apple Shares Two New Ads in the UK Promoting Apple Watch Series 2 as a Holiday Gift. Read more: http://owler.us/abWgrr $AAPL,2016-12-09
1955,#Apple's two new promotional videos dedicated to Apple Watch Series 2. Read more: http://owler.us/abWgr4 $AAPL,2016-12-09
1956,#Apple Denmark does not like iPhone refurbished. Read more: http://owler.us/abWgjr $AAPL,2016-12-09
1957,#Apple Denmark does not like iPhone refurbished. Read more: http://owler.us/abWgjB $AAPL,2016-12-09
1958,"Square Cash users gain access to Apple Pay (AAPL, SQ) http://news360.com/article/381944347…",2016-12-10
1959,"$AAPL #patent 20160357857: Apparatus, system and method for string disambig... http://trea.com/doc/20160357857 #tech #IP",2016-12-10
1960,"#Apple to Pay $450,000 for Alleged Hazardous Waste Violations. Read more: http://owler.us/abWrzL $AAPL",2016-12-10
1961,"#Apple to Pay $450,000 for Alleged Hazardous Waste Violations. Read more: http://owler.us/abWrzr $AAPL",2016-12-10
